date,tag,count
2008-11-29,java,1
2008-11-30,php,6
2008-11-30,c++,1
2008-11-30,mysql,2
2008-11-30,c,3
2008-11-30,python,2
2008-11-30,sql,2
2008-11-30,jquery,1
2008-11-30,c#,13
2008-12-01,c++,35
2008-12-01,java,11
2008-12-01,c#,25
2008-12-01,javascript,3
2008-12-01,mysql,12
2008-12-01,php,2
2008-12-01,jquery,2
2008-12-01,asp.net,24
2008-12-01,python,3
2008-12-01,html,8
2008-12-01,css,3
2008-12-01,c,13
2008-12-02,c#,50
2008-12-02,c,1
2008-12-02,javascript,10
2008-12-02,sql,4
2008-12-02,mysql,7
2008-12-02,css,7
2008-12-02,java,36
2008-12-02,php,6
2008-12-02,c++,23
2008-12-02,html,6
2008-12-02,asp.net,17
2008-12-03,html,3
2008-12-03,c,5
2008-12-03,mysql,5
2008-12-03,java,4
2008-12-03,php,21
2008-12-03,c++,13
2008-12-03,c#,21
2008-12-03,asp.net,11
2008-12-03,python,5
2008-12-03,javascript,22
2008-12-03,sql,3
2008-12-04,asp.net,28
2008-12-04,html,10
2008-12-04,php,8
2008-12-04,mysql,9
2008-12-04,c,7
2008-12-04,sql,9
2008-12-04,python,1
2008-12-04,css,10
2008-12-04,jquery,4
2008-12-04,c#,50
2008-12-04,c++,17
2008-12-04,java,7
2008-12-04,javascript,12
2008-12-05,python,3
2008-12-05,jquery,2
2008-12-05,c#,20
2008-12-05,mysql,3
2008-12-05,css,1
2008-12-05,sql,10
2008-12-05,php,2
2008-12-05,asp.net,20
2008-12-05,javascript,9
2008-12-05,java,26
2008-12-05,c++,2
2008-12-06,python,7
2008-12-06,c,5
2008-12-06,css,7
2008-12-06,asp.net,2
2008-12-06,jquery,3
2008-12-06,php,11
2008-12-06,javascript,11
2008-12-06,java,2
2008-12-06,c++,16
2008-12-06,c#,9
2008-12-07,php,2
2008-12-07,c,2
2008-12-07,java,8
2008-12-07,c#,5
2008-12-07,html,4
2008-12-07,python,4
2008-12-07,c++,6
2008-12-07,asp.net,1
2008-12-07,sql,14
2008-12-07,css,1
2008-12-07,mysql,13
2008-12-07,javascript,9
2008-12-08,sql,35
2008-12-08,c++,8
2008-12-08,css,8
2008-12-08,html,8
2008-12-08,asp.net,17
2008-12-08,php,20
2008-12-08,python,8
2008-12-08,java,10
2008-12-08,mysql,10
2008-12-08,javascript,11
2008-12-08,c#,18
2008-12-08,ios,2
2008-12-09,c++,21
2008-12-09,sql,39
2008-12-09,c#,38
2008-12-09,asp.net,16
2008-12-09,php,3
2008-12-09,javascript,8
2008-12-09,python,18
2008-12-09,mysql,6
2008-12-09,jquery,2
2008-12-09,html,6
2008-12-09,java,14
2008-12-10,css,15
2008-12-10,c++,18
2008-12-10,php,11
2008-12-10,python,19
2008-12-10,javascript,11
2008-12-10,mysql,1
2008-12-10,c#,73
2008-12-10,html,11
2008-12-10,c,10
2008-12-10,jquery,5
2008-12-10,java,19
2008-12-10,sql,5
2008-12-10,asp.net,33
2008-12-11,c++,8
2008-12-11,python,3
2008-12-11,sql,15
2008-12-11,mysql,4
2008-12-11,asp.net,1
2008-12-11,jquery,5
2008-12-11,css,7
2008-12-11,c#,20
2008-12-11,c,1
2008-12-11,php,6
2008-12-11,html,10
2008-12-11,javascript,13
2008-12-11,java,21
2008-12-12,python,1
2008-12-12,java,28
2008-12-12,jquery,6
2008-12-12,mysql,6
2008-12-12,c,4
2008-12-12,html,14
2008-12-12,javascript,11
2008-12-12,c#,20
2008-12-12,php,1
2008-12-12,sql,6
2008-12-12,asp.net,27
2008-12-12,c++,37
2008-12-13,css,3
2008-12-13,html,10
2008-12-13,java,4
2008-12-13,php,1
2008-12-13,javascript,7
2008-12-13,android,1
2008-12-13,sql,1
2008-12-13,c#,6
2008-12-13,python,2
2008-12-13,mysql,8
2008-12-13,asp.net,5
2008-12-13,c++,7
2008-12-13,jquery,3
2008-12-14,python,8
2008-12-14,mysql,3
2008-12-14,php,3
2008-12-14,javascript,3
2008-12-14,asp.net,7
2008-12-14,c#,7
2008-12-14,c++,1
2008-12-14,css,2
2008-12-14,jquery,2
2008-12-14,html,3
2008-12-15,html,6
2008-12-15,javascript,15
2008-12-15,asp.net,7
2008-12-15,java,25
2008-12-15,c#,17
2008-12-15,mysql,5
2008-12-15,css,3
2008-12-15,php,6
2008-12-15,c++,11
2008-12-15,python,11
2008-12-16,mysql,1
2008-12-16,javascript,11
2008-12-16,c++,13
2008-12-16,c#,12
2008-12-16,sql,5
2008-12-16,android,1
2008-12-16,java,15
2008-12-16,php,7
2008-12-16,css,7
2008-12-16,python,9
2008-12-16,asp.net,7
2008-12-16,c,9
2008-12-16,jquery,4
2008-12-16,html,1
2008-12-17,c#,53
2008-12-17,python,16
2008-12-17,sql,7
2008-12-17,html,20
2008-12-17,c++,10
2008-12-17,css,27
2008-12-17,java,22
2008-12-17,mysql,1
2008-12-17,asp.net,12
2008-12-17,c,2
2008-12-17,php,6
2008-12-17,javascript,14
2008-12-18,javascript,1
2008-12-18,css,3
2008-12-18,php,6
2008-12-18,python,4
2008-12-18,sql,26
2008-12-18,mysql,4
2008-12-18,java,5
2008-12-18,c#,41
2008-12-18,asp.net,21
2008-12-18,html,7
2008-12-18,c++,23
2008-12-18,jquery,6
2008-12-19,html,1
2008-12-19,sql,1
2008-12-19,asp.net,9
2008-12-19,python,8
2008-12-19,php,5
2008-12-19,c#,18
2008-12-19,mysql,2
2008-12-19,java,11
2008-12-19,jquery,4
2008-12-19,c++,16
2008-12-19,javascript,8
2008-12-19,css,2
2008-12-19,c,13
2008-12-20,css,4
2008-12-20,mysql,4
2008-12-20,asp.net,6
2008-12-20,sql,4
2008-12-20,javascript,4
2008-12-20,python,7
2008-12-20,php,3
2008-12-20,jquery,6
2008-12-20,java,19
2008-12-20,c,6
2008-12-20,c#,13
2008-12-20,c++,4
2008-12-21,jquery,3
2008-12-21,javascript,5
2008-12-21,asp.net,9
2008-12-21,css,2
2008-12-21,python,1
2008-12-21,php,5
2008-12-21,java,11
2008-12-21,c#,14
2008-12-21,c++,21
2008-12-21,c,2
2008-12-22,c++,9
2008-12-22,html,1
2008-12-22,javascript,17
2008-12-22,jquery,1
2008-12-22,php,10
2008-12-22,sql,1
2008-12-22,c#,9
2008-12-22,python,3
2008-12-22,c,2
2008-12-22,java,12
2008-12-22,asp.net,7
2008-12-22,css,4
2008-12-23,asp.net,13
2008-12-23,html,7
2008-12-23,sql,4
2008-12-23,python,7
2008-12-23,css,8
2008-12-23,c#,16
2008-12-23,javascript,15
2008-12-23,c++,17
2008-12-23,jquery,3
2008-12-23,c,12
2008-12-23,php,5
2008-12-23,java,8
2008-12-24,php,2
2008-12-24,c#,13
2008-12-24,javascript,5
2008-12-24,java,4
2008-12-24,sql,3
2008-12-24,c++,6
2008-12-24,c,1
2008-12-24,python,11
2008-12-24,html,4
2008-12-24,asp.net,6
2008-12-25,c++,6
2008-12-25,java,1
2008-12-25,asp.net,3
2008-12-25,python,3
2008-12-25,jquery,2
2008-12-25,sql,2
2008-12-25,html,6
2008-12-25,javascript,4
2008-12-25,php,13
2008-12-25,mysql,2
2008-12-25,css,4
2008-12-25,c#,6
2008-12-26,asp.net,2
2008-12-26,c,3
2008-12-26,php,4
2008-12-26,jquery,5
2008-12-26,c#,19
2008-12-26,python,3
2008-12-26,java,6
2008-12-26,javascript,3
2008-12-26,c++,4
2008-12-27,python,14
2008-12-27,asp.net,2
2008-12-27,c++,14
2008-12-27,java,3
2008-12-27,html,1
2008-12-27,javascript,3
2008-12-27,c#,15
2008-12-27,php,2
2008-12-27,jquery,5
2008-12-27,c,4
2008-12-28,jquery,6
2008-12-28,java,4
2008-12-28,c,2
2008-12-28,html,4
2008-12-28,mysql,7
2008-12-28,c#,2
2008-12-28,asp.net,3
2008-12-28,javascript,1
2008-12-28,c++,17
2008-12-28,android,1
2008-12-28,php,22
2008-12-28,css,1
2008-12-28,python,5
2008-12-29,jquery,4
2008-12-29,sql,9
2008-12-29,php,4
2008-12-29,c#,25
2008-12-29,python,9
2008-12-29,android,1
2008-12-29,css,2
2008-12-29,html,2
2008-12-29,c++,4
2008-12-29,mysql,11
2008-12-29,javascript,4
2008-12-29,java,10
2008-12-30,c,17
2008-12-30,asp.net,11
2008-12-30,mysql,1
2008-12-30,html,9
2008-12-30,java,7
2008-12-30,sql,1
2008-12-30,python,9
2008-12-30,javascript,2
2008-12-30,jquery,3
2008-12-30,c#,51
2008-12-30,c++,16
2008-12-30,css,2
2008-12-30,php,11
2008-12-31,java,18
2008-12-31,css,6
2008-12-31,javascript,9
2008-12-31,html,2
2008-12-31,mysql,12
2008-12-31,php,10
2008-12-31,asp.net,9
2008-12-31,python,2
2008-12-31,c#,11
2008-12-31,sql,3
2008-12-31,c,3
2008-12-31,c++,3
2009-01-01,php,2
2009-01-01,c#,12
2009-01-01,java,1
2009-01-01,html,2
2009-01-01,jquery,4
2009-01-01,asp.net,3
2009-01-01,mysql,1
2009-01-01,css,2
2009-01-01,sql,4
2009-01-01,python,8
2009-01-01,javascript,3
2009-01-02,c++,15
2009-01-02,c#,48
2009-01-02,css,15
2009-01-02,mysql,8
2009-01-02,javascript,9
2009-01-02,html,17
2009-01-02,java,22
2009-01-02,sql,12
2009-01-02,php,7
2009-01-02,python,1
2009-01-02,asp.net,19
2009-01-03,c#,23
2009-01-03,c++,9
2009-01-03,css,1
2009-01-03,asp.net,6
2009-01-03,javascript,1
2009-01-03,python,12
2009-01-03,java,4
2009-01-03,html,1
2009-01-03,php,2
2009-01-04,python,6
2009-01-04,css,1
2009-01-04,java,20
2009-01-04,c,8
2009-01-04,javascript,4
2009-01-04,c++,2
2009-01-04,mysql,2
2009-01-04,php,5
2009-01-04,asp.net,1
2009-01-04,c#,12
2009-01-05,sql,2
2009-01-05,c++,2
2009-01-05,javascript,12
2009-01-05,java,17
2009-01-05,asp.net,16
2009-01-05,jquery,3
2009-01-05,python,5
2009-01-05,c#,60
2009-01-06,css,4
2009-01-06,javascript,17
2009-01-06,c++,2
2009-01-06,mysql,2
2009-01-06,sql,10
2009-01-06,java,36
2009-01-06,html,8
2009-01-06,c,7
2009-01-06,asp.net,15
2009-01-06,jquery,6
2009-01-06,c#,41
2009-01-06,php,6
2009-01-07,c#,39
2009-01-07,asp.net,17
2009-01-07,html,11
2009-01-07,javascript,14
2009-01-07,css,14
2009-01-07,c++,15
2009-01-07,c,23
2009-01-07,sql,6
2009-01-07,php,13
2009-01-07,python,19
2009-01-07,jquery,3
2009-01-07,java,19
2009-01-07,mysql,14
2009-01-08,python,7
2009-01-08,php,19
2009-01-08,html,8
2009-01-08,c,9
2009-01-08,asp.net,13
2009-01-08,sql,7
2009-01-08,c++,28
2009-01-08,javascript,8
2009-01-08,jquery,5
2009-01-08,css,1
2009-01-08,c#,46
2009-01-08,java,21
2009-01-08,mysql,2
2009-01-09,jquery,3
2009-01-09,sql,5
2009-01-09,ios,3
2009-01-09,c,1
2009-01-09,javascript,11
2009-01-09,c#,34
2009-01-09,c++,12
2009-01-09,html,6
2009-01-09,java,10
2009-01-09,python,6
2009-01-09,mysql,1
2009-01-09,asp.net,7
2009-01-09,css,5
2009-01-09,php,25
2009-01-10,css,3
2009-01-10,c,6
2009-01-10,java,2
2009-01-10,sql,5
2009-01-10,asp.net,12
2009-01-10,php,12
2009-01-10,jquery,1
2009-01-10,html,6
2009-01-10,c#,22
2009-01-10,c++,4
2009-01-11,c++,20
2009-01-11,c#,15
2009-01-11,mysql,2
2009-01-11,sql,5
2009-01-11,asp.net,1
2009-01-11,javascript,4
2009-01-11,python,3
2009-01-11,jquery,2
2009-01-11,php,1
2009-01-11,c,6
2009-01-11,java,9
2009-01-12,mysql,8
2009-01-12,python,16
2009-01-12,sql,14
2009-01-12,c,12
2009-01-12,c++,24
2009-01-12,java,31
2009-01-12,css,4
2009-01-12,asp.net,19
2009-01-12,c#,58
2009-01-12,jquery,7
2009-01-12,php,9
2009-01-12,javascript,8
2009-01-13,javascript,21
2009-01-13,c#,42
2009-01-13,jquery,16
2009-01-13,c,10
2009-01-13,html,10
2009-01-13,java,36
2009-01-13,sql,10
2009-01-13,python,5
2009-01-13,asp.net,16
2009-01-13,css,13
2009-01-13,php,3
2009-01-13,c++,22
2009-01-14,asp.net,22
2009-01-14,c#,57
2009-01-14,php,8
2009-01-14,javascript,31
2009-01-14,mysql,9
2009-01-14,jquery,6
2009-01-14,sql,21
2009-01-14,html,8
2009-01-14,c,7
2009-01-14,python,12
2009-01-14,c++,13
2009-01-14,css,4
2009-01-14,java,38
2009-01-15,sql,14
2009-01-15,css,7
2009-01-15,javascript,14
2009-01-15,c#,48
2009-01-15,java,24
2009-01-15,asp.net,22
2009-01-15,php,14
2009-01-15,mysql,4
2009-01-15,c,14
2009-01-15,c++,9
2009-01-15,html,10
2009-01-15,jquery,5
2009-01-15,python,5
2009-01-16,c#,54
2009-01-16,mysql,9
2009-01-16,python,24
2009-01-16,html,8
2009-01-16,css,11
2009-01-16,c++,12
2009-01-16,jquery,7
2009-01-16,asp.net,6
2009-01-16,php,5
2009-01-16,javascript,11
2009-01-16,java,11
2009-01-16,sql,14
2009-01-17,java,11
2009-01-17,asp.net,7
2009-01-17,c#,21
2009-01-17,c++,4
2009-01-17,sql,2
2009-01-17,python,10
2009-01-17,c,6
2009-01-17,php,7
2009-01-18,python,6
2009-01-18,mysql,3
2009-01-18,php,14
2009-01-18,sql,1
2009-01-18,jquery,4
2009-01-18,html,17
2009-01-18,asp.net,1
2009-01-18,android,1
2009-01-18,c,8
2009-01-18,c#,24
2009-01-18,c++,1
2009-01-18,java,11
2009-01-18,javascript,4
2009-01-19,mysql,7
2009-01-19,php,6
2009-01-19,c++,21
2009-01-19,sql,5
2009-01-19,css,1
2009-01-19,asp.net,5
2009-01-19,c,11
2009-01-19,c#,38
2009-01-19,html,10
2009-01-19,javascript,6
2009-01-19,java,13
2009-01-19,python,12
2009-01-20,css,3
2009-01-20,c++,44
2009-01-20,c,1
2009-01-20,python,2
2009-01-20,c#,29
2009-01-20,javascript,11
2009-01-20,php,18
2009-01-20,html,4
2009-01-20,sql,13
2009-01-20,java,38
2009-01-20,asp.net,13
2009-01-20,mysql,1
2009-01-21,sql,3
2009-01-21,php,16
2009-01-21,c++,39
2009-01-21,java,16
2009-01-21,jquery,10
2009-01-21,asp.net,16
2009-01-21,css,6
2009-01-21,html,8
2009-01-21,python,14
2009-01-21,javascript,15
2009-01-21,c,14
2009-01-21,c#,28
2009-01-22,html,2
2009-01-22,java,7
2009-01-22,python,23
2009-01-22,asp.net,14
2009-01-22,android,1
2009-01-22,css,1
2009-01-22,c++,18
2009-01-22,c,1
2009-01-22,c#,25
2009-01-22,jquery,5
2009-01-22,sql,7
2009-01-22,javascript,12
2009-01-23,python,20
2009-01-23,android,1
2009-01-23,sql,6
2009-01-23,java,18
2009-01-23,asp.net,34
2009-01-23,jquery,13
2009-01-23,css,12
2009-01-23,c#,43
2009-01-23,javascript,9
2009-01-23,c++,17
2009-01-23,html,5
2009-01-23,php,12
2009-01-23,c,7
2009-01-24,php,8
2009-01-24,python,2
2009-01-24,c#,16
2009-01-24,ios,4
2009-01-24,mysql,1
2009-01-24,sql,6
2009-01-24,asp.net,2
2009-01-24,java,5
2009-01-24,css,6
2009-01-24,javascript,15
2009-01-24,c++,22
2009-01-24,jquery,1
2009-01-25,c++,6
2009-01-25,javascript,5
2009-01-25,python,2
2009-01-25,mysql,4
2009-01-25,php,6
2009-01-25,jquery,5
2009-01-25,java,26
2009-01-25,c#,1
2009-01-25,asp.net,2
2009-01-25,sql,8
2009-01-26,c#,40
2009-01-26,c,9
2009-01-26,css,6
2009-01-26,asp.net,17
2009-01-26,jquery,1
2009-01-26,java,5
2009-01-26,python,1
2009-01-26,c++,8
2009-01-26,javascript,8
2009-01-26,php,7
2009-01-26,sql,5
2009-01-26,mysql,12
2009-01-26,android,1
2009-01-27,asp.net,17
2009-01-27,java,21
2009-01-27,sql,17
2009-01-27,jquery,5
2009-01-27,php,18
2009-01-27,javascript,15
2009-01-27,c++,10
2009-01-27,python,10
2009-01-27,mysql,5
2009-01-27,c#,24
2009-01-28,php,6
2009-01-28,asp.net,20
2009-01-28,c#,34
2009-01-28,jquery,2
2009-01-28,python,16
2009-01-28,java,15
2009-01-28,sql,30
2009-01-28,c++,7
2009-01-28,html,12
2009-01-28,javascript,16
2009-01-28,c,9
2009-01-28,mysql,11
2009-01-28,css,14
2009-01-29,css,5
2009-01-29,html,6
2009-01-29,python,18
2009-01-29,asp.net,17
2009-01-29,sql,7
2009-01-29,mysql,6
2009-01-29,javascript,26
2009-01-29,jquery,38
2009-01-29,c,27
2009-01-29,c#,33
2009-01-29,php,25
2009-01-29,java,15
2009-01-29,c++,29
2009-01-30,python,3
2009-01-30,java,18
2009-01-30,javascript,16
2009-01-30,c#,44
2009-01-30,c,10
2009-01-30,css,7
2009-01-30,mysql,2
2009-01-30,c++,17
2009-01-30,sql,27
2009-01-30,php,4
2009-01-30,html,4
2009-01-30,jquery,3
2009-01-30,asp.net,16
2009-01-31,mysql,1
2009-01-31,css,2
2009-01-31,c,16
2009-01-31,asp.net,20
2009-01-31,sql,1
2009-01-31,python,7
2009-01-31,c#,15
2009-01-31,javascript,15
2009-01-31,java,16
2009-01-31,c++,13
2009-02-01,c++,3
2009-02-01,css,2
2009-02-01,php,4
2009-02-01,c#,20
2009-02-01,c,1
2009-02-01,mysql,2
2009-02-01,python,4
2009-02-01,asp.net,4
2009-02-01,html,2
2009-02-01,java,1
2009-02-02,javascript,17
2009-02-02,jquery,10
2009-02-02,c#,26
2009-02-02,c++,16
2009-02-02,css,10
2009-02-02,mysql,7
2009-02-02,java,15
2009-02-02,php,12
2009-02-02,c,5
2009-02-02,asp.net,26
2009-02-02,html,13
2009-02-02,sql,12
2009-02-02,python,8
2009-02-03,mysql,6
2009-02-03,javascript,17
2009-02-03,java,19
2009-02-03,python,3
2009-02-03,jquery,1
2009-02-03,asp.net,21
2009-02-03,c,6
2009-02-03,php,1
2009-02-03,html,2
2009-02-03,sql,7
2009-02-03,c#,46
2009-02-03,c++,23
2009-02-04,mysql,18
2009-02-04,c++,4
2009-02-04,java,32
2009-02-04,c#,28
2009-02-04,php,24
2009-02-04,css,15
2009-02-04,sql,9
2009-02-04,asp.net,17
2009-02-04,jquery,16
2009-02-04,python,8
2009-02-04,html,16
2009-02-04,javascript,19
2009-02-05,css,11
2009-02-05,jquery,4
2009-02-05,java,16
2009-02-05,php,20
2009-02-05,python,13
2009-02-05,ios,1
2009-02-05,asp.net,33
2009-02-05,c#,48
2009-02-05,sql,7
2009-02-05,c,1
2009-02-05,c++,22
2009-02-05,mysql,14
2009-02-05,html,10
2009-02-05,javascript,17
2009-02-06,css,13
2009-02-06,sql,8
2009-02-06,c++,9
2009-02-06,java,33
2009-02-06,javascript,22
2009-02-06,python,16
2009-02-06,jquery,5
2009-02-06,asp.net,15
2009-02-06,ios,2
2009-02-06,html,18
2009-02-06,c,6
2009-02-06,mysql,18
2009-02-06,php,13
2009-02-06,c#,62
2009-02-07,python,6
2009-02-07,mysql,6
2009-02-07,c#,20
2009-02-07,java,5
2009-02-07,sql,12
2009-02-07,php,4
2009-02-07,html,1
2009-02-07,jquery,4
2009-02-07,asp.net,14
2009-02-07,android,4
2009-02-07,javascript,8
2009-02-08,asp.net,7
2009-02-08,c++,18
2009-02-08,javascript,1
2009-02-08,java,17
2009-02-08,python,14
2009-02-08,sql,13
2009-02-08,html,4
2009-02-08,php,2
2009-02-08,c#,15
2009-02-08,c,17
2009-02-08,mysql,13
2009-02-09,javascript,11
2009-02-09,asp.net,11
2009-02-09,css,5
2009-02-09,c++,36
2009-02-09,python,22
2009-02-09,java,8
2009-02-09,html,10
2009-02-09,mysql,5
2009-02-09,sql,42
2009-02-09,php,13
2009-02-09,c#,78
2009-02-09,c,32
2009-02-10,css,13
2009-02-10,jquery,12
2009-02-10,javascript,28
2009-02-10,python,12
2009-02-10,c#,31
2009-02-10,c++,2
2009-02-10,html,13
2009-02-10,sql,16
2009-02-10,java,20
2009-02-10,asp.net,9
2009-02-10,php,13
2009-02-10,ios,2
2009-02-11,css,1
2009-02-11,javascript,17
2009-02-11,mysql,1
2009-02-11,php,24
2009-02-11,html,2
2009-02-11,sql,7
2009-02-11,jquery,13
2009-02-11,asp.net,15
2009-02-11,c++,28
2009-02-11,java,35
2009-02-11,c,11
2009-02-11,python,11
2009-02-11,c#,56
2009-02-12,c#,39
2009-02-12,c++,25
2009-02-12,python,10
2009-02-12,c,3
2009-02-12,css,17
2009-02-12,javascript,15
2009-02-12,sql,33
2009-02-12,jquery,4
2009-02-12,java,28
2009-02-12,html,31
2009-02-12,php,21
2009-02-12,asp.net,16
2009-02-12,mysql,11
2009-02-13,jquery,3
2009-02-13,c++,9
2009-02-13,asp.net,10
2009-02-13,mysql,3
2009-02-13,python,10
2009-02-13,c#,53
2009-02-13,java,11
2009-02-13,css,9
2009-02-13,javascript,23
2009-02-13,php,11
2009-02-13,sql,7
2009-02-13,html,16
2009-02-13,c,6
2009-02-14,c,1
2009-02-14,php,6
2009-02-14,html,3
2009-02-14,asp.net,3
2009-02-14,css,1
2009-02-14,javascript,8
2009-02-14,python,7
2009-02-14,mysql,4
2009-02-14,c++,2
2009-02-14,c#,16
2009-02-14,java,7
2009-02-14,jquery,8
2009-02-14,sql,8
2009-02-15,java,11
2009-02-15,html,5
2009-02-15,css,8
2009-02-15,jquery,3
2009-02-15,python,15
2009-02-15,asp.net,17
2009-02-15,sql,2
2009-02-15,c#,5
2009-02-15,c,2
2009-02-15,php,13
2009-02-15,c++,10
2009-02-16,sql,1
2009-02-16,asp.net,13
2009-02-16,jquery,11
2009-02-16,android,2
2009-02-16,javascript,4
2009-02-16,c++,15
2009-02-16,c#,22
2009-02-16,java,25
2009-02-16,python,3
2009-02-16,php,17
2009-02-16,mysql,2
2009-02-17,javascript,8
2009-02-17,java,20
2009-02-17,html,2
2009-02-17,jquery,11
2009-02-17,php,14
2009-02-17,css,3
2009-02-17,asp.net,26
2009-02-17,sql,30
2009-02-17,c++,25
2009-02-17,c#,72
2009-02-17,python,12
2009-02-17,mysql,10
2009-02-18,android,1
2009-02-18,javascript,15
2009-02-18,mysql,14
2009-02-18,html,14
2009-02-18,python,8
2009-02-18,sql,18
2009-02-18,asp.net,14
2009-02-18,c++,20
2009-02-18,c#,29
2009-02-18,css,4
2009-02-18,jquery,10
2009-02-18,java,15
2009-02-18,php,12
2009-02-19,python,10
2009-02-19,php,23
2009-02-19,c#,49
2009-02-19,javascript,34
2009-02-19,asp.net,17
2009-02-19,c++,30
2009-02-19,html,14
2009-02-19,mysql,2
2009-02-19,java,16
2009-02-19,css,16
2009-02-19,jquery,21
2009-02-19,sql,40
2009-02-19,c,4
2009-02-20,sql,15
2009-02-20,css,6
2009-02-20,c++,16
2009-02-20,c,2
2009-02-20,android,2
2009-02-20,c#,33
2009-02-20,python,8
2009-02-20,java,10
2009-02-20,mysql,10
2009-02-20,javascript,22
2009-02-20,jquery,17
2009-02-20,html,16
2009-02-20,php,12
2009-02-20,asp.net,19
2009-02-21,c#,12
2009-02-21,javascript,9
2009-02-21,java,9
2009-02-21,jquery,5
2009-02-21,python,12
2009-02-21,sql,1
2009-02-21,c++,20
2009-02-21,css,4
2009-02-21,html,9
2009-02-21,php,11
2009-02-21,c,3
2009-02-22,mysql,2
2009-02-22,css,1
2009-02-22,asp.net,1
2009-02-22,python,11
2009-02-22,jquery,9
2009-02-22,javascript,14
2009-02-22,c++,14
2009-02-22,c#,25
2009-02-22,c,13
2009-02-22,sql,7
2009-02-22,php,11
2009-02-22,java,27
2009-02-23,c#,51
2009-02-23,php,22
2009-02-23,java,25
2009-02-23,javascript,12
2009-02-23,c,12
2009-02-23,jquery,1
2009-02-23,android,2
2009-02-23,python,24
2009-02-23,html,6
2009-02-23,asp.net,20
2009-02-23,mysql,4
2009-02-23,sql,12
2009-02-23,c++,25
2009-02-24,html,22
2009-02-24,asp.net,27
2009-02-24,css,17
2009-02-24,c#,55
2009-02-24,php,2
2009-02-24,sql,34
2009-02-24,c++,16
2009-02-24,jquery,2
2009-02-24,python,11
2009-02-24,javascript,45
2009-02-24,java,22
2009-02-24,c,18
2009-02-24,mysql,9
2009-02-25,javascript,25
2009-02-25,c#,46
2009-02-25,jquery,6
2009-02-25,java,28
2009-02-25,python,1
2009-02-25,android,1
2009-02-25,mysql,5
2009-02-25,c++,21
2009-02-25,php,16
2009-02-25,asp.net,40
2009-02-25,css,3
2009-02-25,sql,12
2009-02-25,c,5
2009-02-25,html,6
2009-02-26,html,13
2009-02-26,mysql,7
2009-02-26,ios,1
2009-02-26,c,4
2009-02-26,python,22
2009-02-26,java,22
2009-02-26,asp.net,18
2009-02-26,c#,61
2009-02-26,sql,10
2009-02-26,c++,31
2009-02-26,css,19
2009-02-26,php,2
2009-02-26,jquery,18
2009-02-26,javascript,38
2009-02-27,html,1
2009-02-27,asp.net,33
2009-02-27,java,14
2009-02-27,c#,66
2009-02-27,css,4
2009-02-27,c,8
2009-02-27,javascript,18
2009-02-27,sql,13
2009-02-27,jquery,16
2009-02-27,php,14
2009-02-27,c++,14
2009-02-27,python,7
2009-02-27,ios,1
2009-02-27,mysql,11
2009-02-28,c#,22
2009-02-28,php,9
2009-02-28,c++,6
2009-02-28,python,1
2009-02-28,javascript,10
2009-02-28,sql,2
2009-02-28,java,5
2009-02-28,asp.net,13
2009-02-28,mysql,4
2009-03-01,asp.net,2
2009-03-01,c,3
2009-03-01,java,3
2009-03-01,css,2
2009-03-01,php,8
2009-03-01,sql,1
2009-03-01,javascript,6
2009-03-01,html,4
2009-03-01,python,16
2009-03-01,c++,10
2009-03-01,jquery,5
2009-03-01,c#,10
2009-03-02,c++,39
2009-03-02,java,8
2009-03-02,jquery,10
2009-03-02,python,19
2009-03-02,javascript,20
2009-03-02,html,12
2009-03-02,sql,14
2009-03-02,asp.net,18
2009-03-02,css,13
2009-03-02,php,13
2009-03-02,c#,49
2009-03-02,mysql,4
2009-03-03,c,2
2009-03-03,c++,27
2009-03-03,python,15
2009-03-03,java,13
2009-03-03,asp.net,27
2009-03-03,c#,68
2009-03-03,ios,1
2009-03-03,mysql,8
2009-03-03,php,24
2009-03-03,html,14
2009-03-03,android,1
2009-03-03,sql,7
2009-03-03,javascript,5
2009-03-03,jquery,10
2009-03-04,python,15
2009-03-04,css,18
2009-03-04,c++,14
2009-03-04,java,36
2009-03-04,html,33
2009-03-04,c#,42
2009-03-04,mysql,14
2009-03-04,javascript,16
2009-03-04,sql,4
2009-03-04,c,8
2009-03-04,jquery,4
2009-03-04,php,28
2009-03-04,asp.net,10
2009-03-05,php,8
2009-03-05,c,2
2009-03-05,python,22
2009-03-05,css,8
2009-03-05,c#,63
2009-03-05,html,4
2009-03-05,javascript,4
2009-03-05,asp.net,21
2009-03-05,c++,31
2009-03-05,java,20
2009-03-05,sql,4
2009-03-05,android,1
2009-03-06,asp.net,12
2009-03-06,c,4
2009-03-06,jquery,7
2009-03-06,php,15
2009-03-06,c++,11
2009-03-06,java,15
2009-03-06,c#,27
2009-03-06,sql,3
2009-03-06,javascript,18
2009-03-06,python,17
2009-03-06,html,15
2009-03-06,mysql,5
2009-03-07,php,7
2009-03-07,asp.net,8
2009-03-07,java,7
2009-03-07,javascript,2
2009-03-07,sql,1
2009-03-07,python,6
2009-03-07,c,4
2009-03-07,jquery,1
2009-03-07,c++,13
2009-03-07,android,3
2009-03-07,c#,16
2009-03-08,java,9
2009-03-08,mysql,2
2009-03-08,c++,29
2009-03-08,javascript,2
2009-03-08,php,12
2009-03-08,c,4
2009-03-08,asp.net,2
2009-03-08,python,6
2009-03-08,html,1
